temp_id,LATITUDEDD_NUM,LONGITUDEDD_NUM,bay,bua,forest,island,island_marine,lga,locality,mainland,named_natural_region,postcode,public_land,ridge,sea,vicgov_region,wb_lake,wb_lake_salt,wetland_swamp
17402,-37.64412,144.5026,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17403,-36.34326,146.6987,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17404,-36.23118,146.10157,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17405,-36.62342,144.56278,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17406,-36.49951,144.37244,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17407,-35.73693,144.2474,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17408,-35.78714,144.35628,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
17409,-35.88715,145.06298,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17410,-35.78714,144.35628,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
17411,-36.14884,146.18476,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17412,-35.89807,145.01397,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17413,-35.88715,145.06298,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17414,-36.05142,146.178,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17415,-36.07678,146.19439,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17416,-36.60258,143.6974,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17417,-34.76695,142.67376,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17418,-36.40612,146.23785,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17419,-38.52916,145.45193,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17420,-36.96761,143.73495,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17421,-36.65504,144.43763,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17422,-36.09946,145.14997,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17423,-36.09558,145.13229,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17424,-36.54562,144.63783,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17425,-37.54097,143.91306,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
17426,-37.31082,144.11205,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17427,-37.28935,144.11851,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17428,-36.07867,145.46473,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17429,-37.20091,142.31923,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17430,-36.78398,144.85015,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17431,-37.75184,145.22537,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17432,-36.90569,148.08952,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17433,-36.90569,148.08952,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17434,-37.84034,144.80424,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17435,-36.75807,144.79546,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17436,-36.99615,143.78615,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17437,-36.69344,143.24974,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17438,-37.02521,142.75044,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17439,-36.82158,144.15063,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17440,-36.78784,143.40194,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17441,-35.43272,142.00395,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N
17442,-34.3888,141.40418,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17443,-34.54558,141.52012,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17444,-34.51058,141.54685,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17445,-37.04257,144.07052,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17446,-36.66849,144.97663,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17447,-36.83087,143.00725,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17448,-36.8127,144.51326,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17449,-38.38919,144.21731,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17450,-38.02801,141.13647,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17451,-38.02435,141.13823,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17452,-38.09615,141.40897,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17453,-38.16056,141.49716,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17454,-38.20212,141.7051,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17455,-38.07238,145.43124,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17456,-38.07821,145.42765,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17457,-38.5982,145.58431,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17458,-38.31374,146.01021,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
17459,-37.74807,143.78781,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17460,-38.3968,146.1771,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17461,-37.47139,145.05333,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17462,-37.77922,145.06925,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17463,-37.60485,145.20976,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17464,-37.52554,145.42172,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17465,-37.52554,145.42172,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17466,-37.95755,145.73878,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17467,-37.95755,145.73878,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17468,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17469,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17470,-38.53764,142.75362,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17471,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17472,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17473,-36.90663,148.08896,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17474,-37.42102,143.13723,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17475,-37.42102,143.13723,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17476,-36.10784,146.59777,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17477,-37.49874,145.23943,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17478,-37.7238,148.77895,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17479,-37.75881,148.80007,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17480,-35.47215,143.46208,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17481,-36.15962,146.6412,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17482,-37.9569,146.6806,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17483,-37.8694,146.81508,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17484,-38.2162,141.3244,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17485,-36.1065,146.6999,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17486,-36.3106,145.7247,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17487,-36.3505,145.7829,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17488,-37.0272,145.6531,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17489,-36.3447,145.7451,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17490,-38.0183,145.28427,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17491,-36.1917,145.15036,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17492,-38.2421,147.30594,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17493,-36.5084,145.31095,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17494,-37.2262,148.26053,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17495,-37.95832,145.69067,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17496,-38.00817,145.69319,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17497,-38.00922,145.80595,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17498,-37.0566,144.18365,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17499,-37.2478,143.47917,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
17500,-36.5084,145.31095,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17501,-38.3261,141.4671,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17502,-38.3261,141.4671,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17503,-38.0355,141.3897,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17504,-37.9603,141.4972,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17505,-38.1184,141.8477,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17506,-37.9198,141.5204,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17507,-37.9198,141.5204,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17508,-37.5894,141.2551,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17509,-37.5894,141.2551,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17510,-37.6458,141.2546,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17511,-37.6458,141.2546,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17512,-37.2941,141.3675,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17513,-38.7771,143.4374,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17514,-38.7771,143.4374,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17515,-38.453,143.5259,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17516,-38.4499,143.4772,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17517,-38.4499,143.4772,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17518,-37.8022,144.2073,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17519,-37.8022,144.2073,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17520,-37.7486,143.96559,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17521,-37.4102,143.43609,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17522,-34.22879,142.23043,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17523,-34.22879,142.23043,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17524,-38.1165,141.86871,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17525,-37.1038,144.25348,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17526,-38.4186,143.21889,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17527,-38.277,144.28984,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17528,-37.67003,149.32958,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17529,-38.2397,147.30356,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17530,-37.5618,149.72467,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17531,-37.7063,149.21132,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17532,-38.3763,144.1142,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17533,-34.6781,142.99059,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17534,-38.2264,147.34946,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17535,-38.2548,146.89761,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17536,-37.4923,149.87614,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17537,-36.3722,145.6582,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17538,-36.3722,145.6582,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17539,-38.3351,145.19847,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17540,-38.3351,145.19847,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17541,-37.8035,146.32103,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17542,-37.8446,146.11958,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17543,-37.7084,146.26065,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17544,-37.442,144.2996,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17545,-38.3506,147.03797,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17546,-36.2407,146.14279,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17547,-38.1443,146.76598,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17548,-38.3424,143.40274,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17549,-37.8837,145.98147,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17550,-37.812,145.82434,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17551,-36.5833,145.0167,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17552,-37.16667,144.06667,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17553,-36.9556,144.48472,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17554,-34.39167,141.4,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17555,-34.39167,141.4,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17556,-35.44611,142.00389,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
17557,-36.51667,145.71667,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17558,-36.52083,145.73194,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17559,-36.8469,144.22944,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17560,-36.8469,144.22944,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17561,-36.52083,145.73194,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17562,-36.5833,145.0167,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17563,-36.5833,145.0167,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17564,-36.86362,147.61218,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17565,-38.00393,147.56613,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17566,-36.77483,147.6859,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17567,-38.05024,144.13824,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17568,-38.05026,146.07355,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17569,-37.33109,149.46763,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17570,-37.34691,148.34309,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17571,-37.38702,148.29147,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17572,-37.53409,146.12677,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17573,-37.50002,146.09207,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17574,-37.72539,146.37207,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17575,-37.70871,145.92783,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
17576,-37.71443,146.07121,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
17577,-37.25089,148.99202,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17578,-37.24568,148.84198,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17579,-37.24568,148.84198,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17580,-37.56218,149.72489,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17581,-37.31016,148.34518,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17582,-37.23072,149.2715,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17583,-37.67701,145.73982,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
17584,-37.36603,148.80147,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17585,-37.15278,148.75552,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17586,-37.63224,148.85781,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17587,-37.22229,148.66149,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17588,-36.12638,146.61193,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17589,-36.78462,141.75774,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17590,-35.81987,144.07186,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y
17591,-35.38416,143.69444,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17592,-37.08127,144.0766,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17593,-36.65111,143.76722,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17594,-37.06166,143.45971,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17595,-36.10194,146.62138,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17596,-36.54333,146.18638,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17597,-36.25403,144.74019,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17598,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17599,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17600,-36.59166,144.22277,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17601,-36.74499,141.8475,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17602,-36.63181,145.18463,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17603,-36.94348,144.71326,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17604,-36.1325,144.24861,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17605,-36.78462,141.75774,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17606,-36.8735,143.24717,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17607,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17608,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17609,-36.29238,143.59659,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17610,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17611,-36.49626,144.38464,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17612,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17613,-36.1582,144.86824,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17614,-37.29044,143.0919,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17615,-37.12055,143.98138,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17616,-36.11,144.81666,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17617,-37.15722,143.59056,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17618,-37.49832,142.34971,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17619,-37.01805,142.38055,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17620,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17621,-37.13766,143.99411,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17622,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17623,-34.12017,141.12188,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17624,-37.64194,144.49139,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17625,-34.14083,141.32666,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17626,-36.53749,146.19805,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17627,-34.80795,141.77048,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
17628,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17629,-36.78462,141.75774,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17630,-36.50277,146.20639,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17631,-36.17667,146.51361,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17632,-36.84681,144.53243,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17633,-37.30516,143.48272,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
17634,-36.0981,147.4468,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17635,-34.142087,142.064333,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17636,-37.70184,145.285837,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17637,-38.02476,147.22915,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17638,-38.019072,147.220337,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17639,-38.086459,141.431909,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17640,-38.176809,141.449271,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17641,-37.209095,144.21212,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17642,-37.8887,145.39766,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17643,-36.79,143.41306,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17644,-37.795437,145.111129,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17645,-37.701667,143.884444,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17646,-37.779871,145.116225,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17647,-37.773993,145.189538,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17648,-38.161261,145.168024,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17649,-38.161261,145.168024,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17650,-38.161261,145.168024,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17651,-37.475211,145.420068,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17652,-37.475211,145.420068,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17653,-38.087341,145.456141,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17654,-37.389,144.2669,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17655,-37.8887,145.39766,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
17656,-38.560317,143.928292,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17657,-38.42743,146.50277,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17658,-38.1162,146.503781,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17659,-36.7861,143.40389,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17660,-36.519035,145.732662,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
17661,-37.85694,146.214672,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17662,-37.683841,145.770179,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
17663,-37.566819,145.764282,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
17664,-37.87032,146.237383,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
17665,-37.663454,145.784076,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
