"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"11847","low reliability","Birds Australia 2ha search","Observation","mountain",2058.334258,"road",0.001493385,"Y","Y","N","N",98.8000030517578,0.000199999994947575,65,14,83,18,1.25189995765686,0.00139999995008111,1.15335166454315,14.7729034423828,345.109405517578,-18.1095008850098,71.1094970703125,-4.10949993133545,9,16.9069004058838
"11850","low reliability","Birds Australia 2ha search","Observation","place",8179.208164,"watercourse_stream",0.005236968,"N","N","N","N",216.199996948242,-0.370299994945526,38,91,86,16,2.25399994850159,0.0399000011384487,1.36613833904266,12.8670043945313,338.184906005859,4.91750001907349,68.2012023925781,48.3469009399414,103,14.668399810791
"11852","low reliability","Birds Australia 5km area search","Observation","place",4754.272844,"watercourse_river",0.001702831,"Y","Y","N","N",122.105598449707,-0.000600000028498471,15,90,140,18,1.79739999771118,0.00389999989420176,1.67604899406433,15.8487720489502,339.131408691406,-11.2846002578735,74.0494003295899,10.0622997283935,103,15.8382997512817
"11855","low reliability","Birds Australia 500m area search","Observation","rail_station",3140.760651,"road",0.00037711,"Y","Y","N","N",282,-0.629899978637695,2,23,136,6,2.39660000801086,0.0557999983429909,-0.0937565714120865,1.1055965423584,336.099212646484,3.15520000457764,58.7844009399414,41.7846984863281,6,12.8889999389648
"11856","low reliability","Birds Australia 2ha search","Observation","rail_station",4509.341244,"watercourse_stream",0.003225469,"N","N","N","N",272.399993896484,-0.316100001335144,38,91,136,16,2.37709999084473,0.0438000001013279,1.18743312358856,12.3029012680054,338.551300048828,4.26910018920898,59.9244003295898,36.0951995849609,3,12.402099609375
"11939","low reliability","General observations","Seen","mountain",4943.841899,"road",0.002032033,"Y","Y","N","N",96.5999984741211,0.00730000017210841,65,14,83,16,1.22039997577667,0.0063999998383224,1.19102990627289,14.4151592254639,344.885314941406,-17.8852005004883,70.8852005004883,-3.88520002365112,109,17.0655994415283
"11942","low reliability","General observations","Seen","place",7223.395973,"railway",0.005388264,"Y","Y","N","N",43,-9.99999974737875e-05,9,8,44,113,0.676699995994568,0.00460000010207295,0.868067681789398,5.35302114486694,349.724914550781,-14.7249002456665,74.7248992919922,-7.69290018081665,113,17.3076992034912
"11950","low reliability","Incidental","Seen","place",6555.337651,"watercourse_stream",0.003909227,"Y","Y","N","N",163.600006103516,0.00209999992512166,65,14,68,108,2.0945999622345,0.00960000045597553,1.65641188621521,17.5277156829834,346.853607177734,-5.853600025177,66.8535995483398,13.3570995330811,108,16.8535003662109
"11951","low reliability","General observations","Captured and released","place",2122.956819,"watercourse_river",0.001807543,"N","N","N","N",33.2000007629395,-0.11150000244379,16,154,118,19,1.47850000858307,0.0254999995231628,0.808408796787262,11.4239282608032,291.38720703125,16.8239994049072,82.1100997924805,21.865400314331,103,15.265700340271
"11952","low reliability","General observations","Captured and released","place",2122.956819,"watercourse_river",0.001807543,"N","N","N","N",33.2000007629395,-0.11150000244379,16,154,118,19,1.47850000858307,0.0254999995231628,0.808408796787262,11.4239282608032,291.38720703125,16.8239994049072,82.1100997924805,21.865400314331,103,15.265700340271
"11958","low reliability","Incidental","Observation","place",5963.113542,"watercourse_stream",0.009320681,"Y","Y","Y","N",31.3999996185303,-0.292699992656708,36,146,130,106,1.34249997138977,0.0869000032544136,0,1.76559710502625,264.544708251953,4.99209976196289,88.5139999389648,45.2975006103516,106,14.6652002334595
"11964","low reliability","General observations","Observation","place",8411.424006,"watercourse_stream",0.009565138,"Y","Y","N","N",280.399993896484,0.0549000017344952,35,121,100,3,1.94019997119904,0.0207000002264976,0.229812324047089,6.64369344711304,303.703002929687,-2.90039992332458,69.8813018798828,29.0820999145508,3,14.256199836731
"11971","low reliability","Incidental","Heard","place",3250.613586,"road",0.001128841,"N","N","N","Y",155,0.150700002908707,62,118,118,19,2.15289998054504,0.0296999998390675,0.906732439994812,11.7328472137451,289.862396240234,20.9885997772217,81.9541015625,38.0318984985352,12,13.4642000198364
"11972","low reliability","Owl census","Heard","rail_station",9241.148186,"road",0.000398954,"Y","Y","N","Y",90,0.237000003457069,62,98,124,19,1.92110002040863,0.0328000001609325,0.271921098232269,16.3243885040283,287.044891357422,24.9039993286133,75.1903991699219,48.8560981750488,112,15.4181003570557
"11994","low reliability","General observations","Captured and released","mountain",10443.48745,"watercourse_river",0.004595375,"Y","N","N","N",602.400024414063,0.123099997639656,19,100,114,16,2.71169996261597,0.0313999988138676,0.832302868366241,21.6647033691406,280.816192626953,6.46519994735718,53.5348014831543,74.6930999755859,12,15.0886001586914
"11997","low reliability","Frog census","Heard","rail_station",1316.273334,"watercourse_river",0.001049239,"N","N","N","N",45.2000007629395,0.00419999985024333,16,154,118,19,1.6418000459671,0.00930000003427267,0.473665654659271,9.86720561981201,288.963287353516,16.0366992950439,83.4189987182617,23.0366992950439,103,15.7447996139526
"12007","low reliability","General observations","Observation","rail_station",3954.615851,"watercourse_river",0.0083704,"Y","Y","N","N",461.799987792969,-0.265100002288818,61,96,136,8,2.63280010223389,0.0211999993771315,-0.102162659168243,1.98115384578705,325.075805664062,5.84359979629517,55.0318984985352,53.6073989868164,8,11.6113996505737
"12018","low reliability","Timed bird census","Heard","place",7704.509175,"watercourse_river",0.001462148,"Y","Y","N","Y",400.600006103516,-0.184499993920326,62,98,108,6,2.59270000457764,0.0184000004082918,0.461823403835297,10.2656488418579,268.061187744141,45.8932991027832,58.4863014221191,57.8148994445801,6,13.2901000976563
"12041","low reliability","Spotlighting on foot","Heard","place",12020.76294,"road",0.010108691,"Y","Y","N","Y",671.400024414062,0.0967999994754791,7,105,124,7,2.81859993934631,0.0590999983251095,0.671894550323486,11.8682060241699,251.712997436523,45.5573997497559,51.4426002502441,116.579803466797,7,13.417799949646
"12044","low reliability","Incidental","Observation","place",1071.106538,"road",9.28e-07,"Y","Y","N","Y",476.399993896484,-0.177200004458427,4,106,108,19,2.66829991340637,0.0236000008881092,0.33511558175087,5.09385824203491,264.052185058594,44.4537010192871,55.5462989807129,82.9169006347656,7,13.3964996337891
"12048","low reliability","Incidental","Observation","place",4087.084453,"road",4.56e-05,"N","N","N","N",106,0.530900001525879,64,102,119,16,1.87419998645783,0.0665000006556511,0.630328834056854,8.8192138671875,291.839111328125,7.25460004806519,73.6539001464844,6.02530002593994,109,14.8285999298096
"12052","low reliability","Incidental","Observation","place",2623.76958,"road",0.006346744,"N","Y","N","N",90.3433990478516,-0.134700000286102,32,120,123,19,1.83910000324249,0.0148000000044704,0.7961186170578,9.11861610412598,291.6796875,8.30869960784912,77.6797027587891,6.96589994430542,109,14.4823999404907
"12064","low reliability","Incidental","Heard","mountain",2401.255257,"watercourse_stream",0.015136017,"Y","Y","N","Y",289.200012207031,-0.565400004386902,44,25,134,6,2.46000003814697,0.0214000009000301,0.118864133954048,3.27997732162476,272.718414306641,35.3855018615723,53.6411018371582,27.3854999542236,6,11.2742004394531
"12065","low reliability","Frog census","Heard","place",6373.733739,"watercourse_river",0.001747961,"N","N","N","Y",18.2000007629395,0.000699999975040555,17,92,122,16,1.16709995269775,0.0052000000141561,0.499754458665848,1.91048693656921,296.646911621094,4.34950017929077,80.6461029052734,9.35309982299805,103,15.8927001953125
"12066","low reliability","Incidental","Observation","mountain",7935.330174,"watercourse_river",0.001747149,"Y","Y","N","N",320.600006103516,-0.0771000012755394,53,6,136,3,2.46059989929199,0.0689999982714653,-0.0560298524796963,2.06035304069519,338.694610595703,1.4316999912262,62.1078987121582,49.8967018127441,3,12.8331003189087
"12069","low reliability","Incidental","Heard","place",8723.801537,"road",0.003139814,"Y","N","N","N",367.200012207031,-0.275599986314774,64,102,114,17,2.3814001083374,0.0355000011622906,0.471809923648834,8.71242141723633,283.661804199219,8.71339988708496,62.2862014770508,28.5224990844727,103,14.6070995330811
"12103","low reliability","Timed bird census","Seen","mountain",5165.736158,"road",0.002896627,"Y","Y","N","N",185.600006103516,0.00789999961853027,48,48,94,16,1.90199995040894,0.00579999992623925,1.8361222743988,15.3317623138428,332.997406005859,-10.7344999313354,68.1589965820313,9.81060028076172,109,16.7819004058838
"12106","low reliability","Timed bird census","Heard","place",3361.442798,"watercourse_stream",4.28e-05,"Y","Y","N","N",252.399993896484,0.0320999994874,35,121,96,16,2.06699991226196,0.0122999995946884,1.52501142024994,14.1781969070435,319.412994384766,-7.57829999923706,65.6932983398437,28.4720001220703,103,16.2047004699707
"12107","low reliability","Timed bird census","Heard","place",7860.733243,"watercourse_stream",0.016201937,"Y","Y","N","N",271.200012207031,0.181799992918968,32,120,96,3,2.15650010108948,0.0141000002622604,0.439595818519592,13.2739505767822,316.215698242187,-3.13450002670288,61.5718002319336,30.5643997192383,3,14.8860998153687
"12112","low reliability","Timed bird census","Observation","airport",8133.5061,"watercourse_stream",0.012794872,"Y","Y","N","N",261.799987792969,0.0208000000566244,35,121,96,6,2.13560009002685,0.0108000002801418,0.924003899097443,14.6011352539063,321.69580078125,-7.68930006027222,66.6893005371094,24.2656993865967,6,16.2754993438721
"12122","low reliability","Timed bird census","Observation","airport",8179.317812,"watercourse_stream",0.012598002,"Y","Y","N","N",260.200012207031,0.023700000718236,35,121,96,8,2.1301999092102,0.0196000002324581,0.989987790584564,15.0197725296021,322.845092773438,-8.84500026702881,67.8433990478516,23.1828994750977,8,16.3043994903565
"12126","low reliability","Timed bird census","Observation","rail_station",5953.603556,"watercourse_stream",0.017634249,"Y","Y","N","N",231.600006103516,0.0326999984681606,48,48,96,103,2.03959989547729,0.00730000017210841,0.997806012630463,11.2344942092896,321.947998046875,-5.95849990844727,64.8845977783203,23.1350002288818,103,15.4909000396729
"12128","low reliability","Timed bird census","Observation","place",3734.890594,"road",0.004789054,"N","N","N","N",288.200012207031,-0.0732999965548515,35,121,96,3,2.13350009918213,0.0108000002801418,1.94706273078919,18.2507038116455,313.907012939453,-6.08850002288818,65.5450973510742,29.7509002685547,3,15.7551002502441
"12130","low reliability","Timed bird census","Observation","place",2669.450679,"road",0.00281321,"N","N","N","N",355.200012207031,-0.431699991226196,38,91,96,3,2.29460000991821,0.0439000017940998,0.411385089159012,10.0616521835327,311.080200195312,-6.63450002670288,66.9100036621094,33.1469993591309,3,11.7271995544434
"12133","low reliability","Timed bird census","Observation","place",6090.512848,"road",0.006117969,"N","N","N","N",276.200012207031,0.0218000002205372,15,90,81,16,2.30809998512268,0.0233999993652105,1.26073038578033,14.0470304489136,318.039215087891,-6.2221999168396,68.0355987548828,22.1716003417969,3,15.975700378418
"12149","low reliability","Birds Australia 5km area search","Observation","place",257.1460683,"road",0.000335818,"Y","N","N","N",45.5999984741211,0.0679000020027161,20,139,127,6,1.63150000572205,0.010499999858439,0,1.76559710502625,258.169403076172,3.54559993743896,79.651496887207,77.8160018920898,6,15.2621002197266
"12151","low reliability","Birds Australia incidental search","Observation","rail_station",4659.504823,"road",0.001835582,"N","N","N","N",101.427597045898,0.00329999998211861,65,14,83,18,1.39730000495911,0.00240000011399388,1.13254368305206,15.6284255981445,344.459594726563,-14.4581003189087,68.459602355957,0.54040002822876,109,16.2833003997803
"12156","low reliability","Birds Australia 5km area search","Observation","place",5588.84301,"watercourse_river",0.02415354,"N","N","N","N",142.199996948242,0.00100000004749745,48,48,101,18,1.35989999771118,0.00630000000819564,0.945008337497711,8.78103637695313,331.177886962891,-16.1779003143311,72.1779022216797,6.8221001625061,109,16.1375999450684
"12157","low reliability","Birds Australia 500m area search","Observation","place",9803.128451,"road",0.005340839,"N","N","N","N",138.863693237305,0.0148000000044704,30,112,84,16,1.60959994792938,0.00499999988824129,0.64983469247818,7.34650373458862,320.135009765625,-5.59899997711182,64.1350021362305,26.8649997711182,5,17.417200088501
"12162","low reliability","Birds Australia 2ha search","Observation","mountain",691.4345021,"road",0.008953685,"Y","Y","N","N",98.8130035400391,-0.000899999984540045,65,14,83,18,1.24539995193481,0.00439999997615814,1.26827657222748,14.9294185638428,345.379913330078,-18.0252990722656,71.3798980712891,-4.3798999786377,109,16.5531005859375
"12164","low reliability","Birds Australia 2ha search","Observation","place",1947.952407,"watercourse_river",0.001422042,"N","N","N","N",177.117004394531,-0.00139999995008111,48,48,101,18,1.46630001068115,0.00579999992623925,0.272704929113388,8.24650382995606,322.582611083984,-13.5553998947144,74.4907989501953,18.5669002532959,109,16.608699798584
"12166","low reliability","Birds Australia 500m area search","Observation","mountain",5269.151496,"road",0.013779366,"Y","N","N","N",443,-0.0696000009775162,19,100,139,6,2.46440005302429,0.0205000005662441,0.209393575787544,6.96591091156006,303.455902099609,-1.42309999465942,63.7112998962402,64.2886962890625,6,16.9591999053955
"12167","low reliability","Birds Australia 500m area search","Observation","place",9512.077034,"watercourse_stream",0.017390702,"N","N","N","N",162,0.00789999961853027,15,90,82,109,2.08349990844727,0.0052000000141561,1.9446314573288,19.090934753418,347.390991210937,-6.39510011672974,74.3951034545898,19.6049003601074,109,17.3659992218018
"12168","low reliability","Birds Australia 500m area search","Observation","place",16799.22846,"road",0.090835931,"N","N","N","N",48,0.00730000017210841,73,9,37,18,0.973999977111816,0.00549999997019768,0.661638200283051,4.70032453536987,346.722412109375,-12.7222995758057,69.722297668457,-3.72230005264282,4,16.0608997344971
"12169","low reliability","Birds Australia 2ha search","Observation","place",5336.139166,"watercourse_river",0.001298406,"Y","Y","N","N",191.399993896484,-0.0571999996900559,38,91,112,114,1.7335000038147,0.0324000008404255,0.717895269393921,14.6403169631958,315.496887207031,-15.6775999069214,77.6827011108398,27.3215007781982,114,16.6898994445801
"12170","low reliability","Birds Australia 5km area search","Observation","mountain",7245.466012,"watercourse_stream",0.003645982,"N","N","N","N",345.399993896484,0.00109999999403954,35,121,113,109,2.3034999370575,0.000500000023748726,2.20677089691162,10.2798748016357,306.110595703125,-5.52129983901978,66.0058975219727,26.6298999786377,109,16.261100769043
"12194","low reliability","Birds Australia 2ha search","Observation","place",6286.300971,"watercourse_river",0.004434452,"Y","Y","N","N",145,-0.00310000008903444,65,14,82,103,2.021399974823,0.00359999993816018,1.3596762418747,17.411018371582,349.901489257812,-7.94259977340698,68.9425964355469,10.0574998855591,103,16.4585990905762
"12196","low reliability","Birds Australia 2ha search","Observation","place",8767.879471,"state_border",0.007870891,"Y","Y","N","N",81,0,107,10,72,103,1.05799996852875,0.00150000001303852,1.27812910079956,13.9667520523071,349.484710693359,-16.4846992492676,72.4847030639648,-6.48439979553223,103,16.9347991943359
"12200","low reliability","Birds Australia 2ha search","Observation","place",6235.774867,"watercourse_stream",0.019714658,"N","N","N","N",195.199996948242,0.00870000012218952,48,48,68,108,2.19169998168945,0.0136000001803041,1.04484164714813,15.9402980804443,339.970611572266,-0.970600008964539,61.9528999328613,18.9491996765137,108,16.425199508667
"12205","low reliability","Birds Australia 2ha search","Observation","airport",4308.151013,"watercourse_channel",0.001835335,"N","N","N","N",99,0.00329999998211861,60,4,89,18,1.19190001487732,0.00400000018998981,1.38344514369965,13.6055288314819,345.660308837891,-18.6602993011475,75.6603012084961,-4.02440023422241,109,16.6765003204346
"12206","low reliability","Timed bird census","Seen","place",5223.907125,"road",0.00765788,"Y","Y","N","N",209.399993896484,0.0102000003680587,15,90,94,8,1.92910003662109,0.0115000000223517,1.10363161563873,14.54714012146,328.216613769531,-13.2170000076294,70.2184982299805,10.7785997390747,8,16.0592002868652
"12211","low reliability","General observations","Captured and released","airport",5346.125155,"road",0.003709851,"N","N","N","N",27.3733005523682,0.000899999984540045,37,140,126,16,1.20759999752045,0.00669999979436398,0,1.76559710502625,258.913208007812,-0.120999999344349,91.913200378418,53.089900970459,103,16.4918994903565
"12224","low reliability","Bird transect","Seen","place",14145.36745,"watercourse_stream",0.025452129,"Y","Y","N","N",223.199996948242,0.00179999996908009,35,121,96,18,1.94860005378723,0.0185000002384186,0.591780424118042,11.8228273391724,324.5078125,-13.3971004486084,71.397102355957,18.4860992431641,103,16.1931991577148
"12245","low reliability","Incidental","Heard","rail_station",2505.957044,"road",0.003420639,"N","N","N","Y",115.599998474121,-0.0375999994575977,17,99,118,19,2.02679991722107,0.0140000004321337,0.87305223941803,10.9077167510986,291.413391113281,18.9484996795654,83.9682998657227,35.4065017700195,3,14.5876998901367
"12265","low reliability","Bat trap","Captured and released","place",2230.341921,"road",0.003702736,"N","Y","N","N",205.800003051758,0.0175999999046326,61,96,91,103,2.23970007896423,0.0238000005483627,1.18836259841919,15.119912147522,320.106994628906,6.00670003890991,71.0254974365234,47.4332008361816,103,16.9172992706299
"12279","low reliability","Frog census","Heard","mountain",10461.29805,"watercourse_stream",0.003110508,"Y","Y","N","N",115.481796264648,0.0375000014901161,20,139,125,6,2.00600004196167,0.0137000000104308,0,1.76559710502625,258.545684814453,4.45440006256104,78.9251022338867,80.0401000976563,6,15.2891998291016
"12281","low reliability","Frog census","Heard","airport",9241.263179,"watercourse_river",0.018994276,"Y","N","N","N",164.600006103516,-0.0507000014185906,37,140,117,6,2.11120009422302,0.0111999996006489,0.0422409698367119,1.83711791038513,273.413696289062,3.66319990158081,67.4915008544922,65.5863037109375,6,15.0486001968384
"12287","low reliability","General observations","Heard","mountain",9007.201687,"watercourse_river",0.01575146,"Y","N","N","N",684.400024414063,6.53770017623901,66,109,88,7,2.8189001083374,0.214000001549721,1.19236016273499,12.7256698608398,307.471801757812,10.6422004699707,63.0379981994629,102.036399841309,7,13.0468997955322
"12331","low reliability","Trap (unspecified)","Captured and released","place",504.3704711,"road",0.000860749,"Y","N","N","N",160.600006103516,-0.00630000000819564,38,91,81,108,1.93910002708435,0.0276999995112419,1.20625996589661,15.1079587936401,331.334686279297,-2.2934000492096,68.2934036254883,14.7115001678467,108,16.9153003692627
"12335","low reliability","Trap (unspecified)","Captured and released","rail_station",3531.186098,"road",0.009799925,"Y","Y","N","N",259.799987792969,0.0225000008940697,39,16,136,103,2.35640001296997,0.0195000004023313,-0.16610786318779,2.36177778244019,346.809692382813,-3.92869997024536,66.9287033081055,33.0713005065918,103,16.9783000946045
"12363","low reliability","Birds Australia 500m area search","Observation","place",11846.17281,"watercourse_stream",0.002905105,"N","N","N","N",137.399993896484,0.0100999996066093,48,48,97,18,1.10049998760223,0.00680000009015203,0.670613586902618,8.52783870697022,328.560302734375,-13.557900428772,69.5683975219727,15.1718997955322,109,16.9356002807617
"12366","low reliability","Birds Australia 500m area search","Observation","place",8937.807787,"watercourse_stream",0.019082387,"Y","Y","N","N",163,0.0165999997407198,35,121,81,18,1.97430002689362,0.025000000372529,1.2824639081955,16.7138252258301,325.233093261719,-0.109700001776218,66.1100006103516,20.6646995544434,103,16.9992008209229
"12367","low reliability","Birds Australia 2ha search","Observation","place",21926.23644,"road",0.026117331,"Y","Y","N","N",80.8000030517578,0.00700000021606684,70,49,48,5,1.3449000120163,0.000899999984540045,0.0910926982760429,2.084468126297,334.409912109375,-9.54500007629395,65.3016967773438,3.69829988479614,5,16.1513004302979
"12377","low reliability","Birds Australia 5km area search","Observation","place",3877.917377,"road",0.002180635,"Y","N","N","N",141.974792480469,0.00490000005811453,42,50,97,18,0.857400000095367,0.00570000009611249,0.639860451221466,7.91187429428101,323.953002929687,-11.9530000686646,69.9530029296875,21.0576992034912,9,15.9689998626709
"12388","low reliability","Birds Australia 500m area search","Observation","place",1698.545051,"road",0.002036387,"Y","Y","N","N",151,-0.000600000028498471,35,121,81,103,1.95089995861053,0.0131999999284744,1.22452282905579,12.4423141479492,325.683197021484,-2.87910008430481,70.8790969848633,21.0457992553711,103,16.1566009521484
"12394","low reliability","Birds Australia 5km area search","Observation","place",2618.459724,"watercourse_stream",0.000601457,"N","Y","N","N",120.800003051758,-0.00039999998989515,42,50,97,18,0.700200021266937,0.00999999977648258,0.867942869663239,8.98093795776367,328.650787353516,-10.9069995880127,67.9069976806641,14.0930004119873,9,17.0470008850098
"12398","low reliability","Birds Australia 500m area search","Observation","place",4946.784253,"road",0.004523564,"N","N","N","N",304.799987792969,-0.00389999989420176,35,121,113,18,2.23480010032654,0.0124000003561378,0.596850454807282,13.8081474304199,311.823211669922,-6.82329988479614,65.2134017944336,24.2192001342773,109,17.0925998687744
"12486","low reliability","General observations","Seen","place",5620.878972,"road",0.023191756,"N","Y","N","N",149.800003051758,-0.00620000017806888,30,112,127,103,1.39370000362396,0.00879999995231628,1.4611701965332,8.06604957580566,304.589813232422,-6.58979988098145,71.5389022827148,50.4103012084961,103,16.1532001495361
"12487","low reliability","Incidental","Seen","place",8680.087886,"watercourse_stream",0.003860634,"Y","Y","N","N",146.199996948242,0.025000000372529,30,112,127,5,1.42480003833771,0.00860000029206276,0.191106617450714,1.5228396654129,301.01220703125,-4.01219987869263,69.0121994018555,53.0232009887695,5,17.2019004821777
"12491","low reliability","General observations","Heard","place",3700.802894,"road",0.004691143,"Y","N","N","N",276.200012207031,0.0140000004321337,15,90,80,8,2.26049995422363,0.0102000003680587,1.68337678909302,14.5655317306519,328.683013916016,-10.6843996047974,65.6880035400391,20.2455997467041,8,15.6199998855591
"12520","low reliability","Spotlighting on foot","Heard","mountain",8921.061985,"road",0.010989742,"Y","Y","Y","N",1014.40002441406,4.44740009307861,46,124,88,7,2.99900007247925,0.124399997293949,1.00829350948334,8.4655647277832,248.373794555664,34.5721015930176,36.0831985473633,155.750503540039,7,11.7486000061035
"12540","low reliability","General observations","Heard","place",711.962579,"road",0.00266473,"Y","N","N","N",16.6000003814697,0.00039999998989515,16,154,118,19,1.22520005702972,0.0187999997287989,0.659824311733246,9.05496883392334,289.724609375,14.2848997116089,82.7184982299805,19.3623008728027,103,17.3059005737305
"12548","low reliability","General observations","Observation","place",10979.10237,"watercourse_river",0.00028859,"N","N","N","N",109.800003051758,-0.000500000023748726,48,48,140,16,1.75919997692108,0.00300000002607703,1.68918752670288,11.5126256942749,342.616790771484,-5.61679983139038,67.6167984008789,7.38320016860962,103,15.9186000823975
"12550","low reliability","General observations","Observation","place",12153.47676,"watercourse_river",0.000398421,"N","N","N","N",143.523803710938,0.0153999999165535,39,16,82,103,1.9996999502182,0.0234999991953373,0.882411777973175,9.37189960479736,343.544494628906,-2.63960003852844,68.6396026611328,13.329999923706,103,15.3873996734619
"12551","low reliability","General observations","Observation","place",6757.28465,"watercourse_river",0.001739284,"N","N","N","N",148.399993896484,-0.00889999978244305,65,14,68,18,2.00830006599426,0.00600000005215406,1.25823974609375,16.1428661346436,345.255096435547,-4.25509977340698,69.2550964355469,7.74490022659302,103,15.857500076294
"12554","low reliability","Spotlighting","Captured and released","place",961.4345294,"watercourse_river",0.000315155,"N","N","N","Y",91.8000030517578,0.00680000009015203,17,92,106,16,1.86849999427795,0.00630000000819564,0.943000078201294,12.7322578430176,299.486694335937,11.5934000015259,84.2944030761719,24.877799987793,109,16.0182991027832
"12561","low reliability","Spotlighting","Heard","place",778.7305791,"road",0.002558956,"Y","N","N","N",14.8000001907349,0.0741999968886375,62,118,118,19,1.17470002174377,0.033100001513958,0.746479213237762,9.94364547729492,290.314514160156,13.7707004547119,83.336799621582,18.8985996246338,109,16.5946998596191
"12576","low reliability","Spotlighting on foot","Heard","place",6202.637827,"road",0.003593655,"Y","Y","N","Y",217.600006103516,0.130799993872642,62,98,124,12,2.31710004806519,0.0253999996930361,0.208309456706047,10.0718784332275,284.317596435547,31.9354000091553,75.7829971313477,68.6629028320313,12,15.6099004745483
"12587","low reliability","Bird transect","Observation","place",2451.453705,"watercourse_stream",0.001288657,"Y","Y","N","N",166.846496582031,-0.0860999971628189,48,48,89,18,1.76230001449585,0.0063999998383224,1.54806768894196,15.4328088760376,328.715301513672,-6.01020002365112,63.0733985900879,12.6531000137329,103,15.6135997772217
"12609","low reliability","Owl census","Heard","place",4430.649346,"watercourse_river",0.008099433,"Y","Y","N","N",216.199996948242,1.21449995040894,63,65,124,7,2.31399989128113,0.130999997258186,0.166792541742325,8.09935283660889,277.464294433594,41.9322013854981,59.3160018920898,87.1799011230469,7,12.1639995574951
"12625","low reliability","Frog census","Captured and released","place",3922.650428,"watercourse_river",0.003458065,"Y","Y","N","N",193.800003051758,1.61049997806549,7,105,124,6,2.26370000839233,0.0719000026583672,0.231711700558662,8.94751644134522,280.820495605469,38.8633995056152,62.1922988891602,85.4860992431641,6,13.5265998840332
"12629","low reliability","Timed bird census","Observation","mountain",6751.260206,"railway",0.000273154,"Y","Y","N","N",349,-0.0888999998569489,35,121,113,3,2.31579995155335,0.0120000001043081,1.48487508296967,10.1450691223145,299.51220703125,0.969600021839142,59.576099395752,33.407600402832,3,14.9027004241943
"12665","low reliability","Timed bird census","Heard","mountain",4777.64788,"watercourse_river",0.001033,"N","N","N","N",97.8000030517578,0.000600000028498471,60,4,83,18,1.24870002269745,0.00230000005103648,1.18125641345978,14.5156097412109,346.0205078125,-18.0205001831055,72.0205001831055,-4.94549989700317,109,16.176700592041
"12676","low reliability","Timed bird census","Heard","mountain",5031.522071,"watercourse_stream",0.012755839,"Y","Y","N","N",224.600006103516,-0.0939999967813492,38,91,94,8,2.08920001983643,0.033500000834465,0.246678411960602,8.2067289352417,331.475891113281,-10.841799736023,67.4418029785156,12.1175003051758,8,15.3766002655029
"12686","low reliability","Timed bird census","Heard","place",6476.886014,"road",0.001922158,"Y","Y","N","N",152.399993896484,0.0230999998748302,15,90,81,8,1.91100001335144,0.008500000461936,1.24143648147583,15.2687244415283,326.271392822266,-2.19460010528564,67.3211975097656,17.7353000640869,8,15.160400390625
"12687","low reliability","Timed bird census","Observation","place",3781.779004,"road",0.015214297,"Y","Y","N","N",134.399993896484,-0.155100002884865,48,48,140,112,1.87730002403259,0.0105999996885657,2.24295282363892,10.9674472808838,323.083312988281,1.80900001525879,68.2304992675781,25.4477005004883,112,14.58899974823
"12694","low reliability","Timed bird census","Observation","place",5231.975802,"watercourse_river",0.005035016,"N","N","N","N",294,-0.0152000002563,15,90,81,16,2.34430003166199,0.00300000002607703,0.824507117271423,12.3681173324585,314.061309814453,-2.28119993209839,63.8133010864258,26.4536991119385,8,13.5651998519897
"12703","low reliability","Timed bird census","Observation","place",3292.052075,"road",0.021932199,"N","N","N","N",262.200012207031,0.0212999992072582,15,90,96,16,2.11829996109009,0.0229000002145767,1.17949330806732,14.1000652313232,327.036010742187,-14.5650997161865,72.4108963012695,20.0287990570068,8,15.1752996444702
"12714","low reliability","Birds Australia 5km area search","Observation","place",5588.84301,"watercourse_river",0.02415354,"N","N","N","N",142.199996948242,0.00100000004749745,48,48,101,18,1.35989999771118,0.00630000000819564,0.945008337497711,8.78103637695313,331.177886962891,-16.1779003143311,72.1779022216797,6.8221001625061,109,16.1375999450684
"12722","low reliability","Birds Australia 2ha search","Observation","place",5813.983074,"watercourse_stream",0.015755193,"Y","Y","N","N",208.600006103516,0.0198999997228384,30,112,113,16,1.91719996929169,0.0120000001043081,0.095776654779911,4.70960903167725,318.932403564453,-3.62940001487732,61.6293983459473,23.2992992401123,103,15.5774002075195
"12723","low reliability","Birds Australia 500m area search","Observation","place",40254.59891,"watercourse_channel",0.264620229,"Y","Y","N","N",49.5999984741211,-0.00410000002011657,72,88,44,5,1.09249997138977,0.0109000001102686,0.466672420501709,4.02617263793945,339.92041015625,-9.92039966583252,66.9204025268555,0.97869998216629,5,16.105899810791
