"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability"
"3042","Birds Australia 2ha search","Observation","mountain",691.4345021,"road",0.008953685,"Y","Y",98.8130035400391,-0.000899999984540045,65,14,83,18,1.24539995193481,0.00439999997615814,1.26827657222748,14.9294185638428,345.379913330078,-18.0252990722656,71.3798980712891,-4.3798999786377,109,16.5531005859375,"high reliability"
"3043","Birds Australia 5km area search","Observation","mountain",85.06401713,"road",0.009524154,"N","Y",95,0.0184000004082918,107,10,83,16,1.14049994945526,0.017000000923872,1.26884150505066,13.8884344100952,346.318511962891,-18.6270999908447,72.318603515625,-5.31860017776489,103,15.9618997573853,"high reliability"
"3044","Birds Australia 2ha search","Observation","place",1947.952407,"watercourse_river",0.001422042,"N","N",177.117004394531,-0.00139999995008111,48,48,101,18,1.46630001068115,0.00579999992623925,0.272704929113388,8.24650382995606,322.582611083984,-13.5553998947144,74.4907989501953,18.5669002532959,109,16.608699798584,"high reliability"
"3045","Birds Australia 2ha search","Observation","mountain",8124.941649,"watercourse_stream",0.002691216,"Y","Y",225,-0.0294000003486872,15,90,94,103,2.04259991645813,0.024100000038743,1.45311498641968,14.4096670150757,330.412506103516,-12.4125003814697,69.2934036254883,11.5852003097534,103,16.1268005371094,"high reliability"
"3046","Birds Australia 500m area search","Observation","mountain",5269.151496,"road",0.013779366,"Y","N",443,-0.0696000009775162,19,100,139,6,2.46440005302429,0.0205000005662441,0.209393575787544,6.96591091156006,303.455902099609,-1.42309999465942,63.7112998962402,64.2886962890625,6,16.9591999053955,"high reliability"
"3047","Birds Australia 500m area search","Observation","place",9512.077034,"watercourse_stream",0.017390702,"N","N",162,0.00789999961853027,15,90,82,109,2.08349990844727,0.0052000000141561,1.9446314573288,19.090934753418,347.390991210937,-6.39510011672974,74.3951034545898,19.6049003601074,109,17.3659992218018,"high reliability"
"3048","Birds Australia 500m area search","Observation","place",16799.22846,"road",0.090835931,"N","N",48,0.00730000017210841,73,9,37,18,0.973999977111816,0.00549999997019768,0.661638200283051,4.70032453536987,346.722412109375,-12.7222995758057,69.722297668457,-3.72230005264282,4,16.0608997344971,"high reliability"
"3049","Birds Australia 2ha search","Observation","place",5336.139166,"watercourse_river",0.001298406,"Y","Y",191.399993896484,-0.0571999996900559,38,91,112,114,1.7335000038147,0.0324000008404255,0.717895269393921,14.6403169631958,315.496887207031,-15.6775999069214,77.6827011108398,27.3215007781982,114,16.6898994445801,"high reliability"
"3050","Birds Australia 5km area search","Observation","mountain",7245.466012,"watercourse_stream",0.003645982,"N","N",345.399993896484,0.00109999999403954,35,121,113,109,2.3034999370575,0.000500000023748726,2.20677089691162,10.2798748016357,306.110595703125,-5.52129983901978,66.0058975219727,26.6298999786377,109,16.261100769043,"high reliability"
"3051","Birds Australia 2ha search","Observation","place",13613.45331,"road",0.018688408,"N","N",199.600006103516,-0.0908999964594841,30,112,84,6,1.85150003433228,0.0194000005722046,0.412167400121689,5.88112497329712,320.540496826172,-4.54360008239746,59.4949989318848,22.4563999176025,6,14.9411001205444,"high reliability"
"3052","Birds Australia 5km area search","Observation","mountain",10641.2152,"road",0.000306278,"Y","Y",623.400024414063,0.771899998188019,8,78,93,12,2.78909993171692,0.169300004839897,1.47643601894379,12.5951175689697,293.5126953125,16.3600006103516,33.3138008117676,8.39509963989258,12,10.8816003799439,"high reliability"
"3053","Birds Australia 2ha search","Observation","mountain",2690.938929,"road",0.003301822,"N","Y",98.8591003417969,-0.0007999999797903,65,14,83,18,1.25689995288849,0.00100000004749745,1.4034835100174,13.1205987930298,344.747314453125,-17.7472991943359,70.7472991943359,-3.74729990959167,9,16.9519004821777,"high reliability"
"3054","Birds Australia 2ha search","Observation","airport",7645.911178,"watercourse_stream",0.000845208,"Y","Y",654.400024414062,0.697300016880035,53,6,96,12,2.69320011138916,0.108800001442432,1.61007356643677,17.8304786682129,285.268188476562,7.14069986343384,52.8853988647461,64.2829971313477,12,10.4050998687744,"high reliability"
"3055","Birds Australia 2ha search","Observation","place",6265.318335,"watercourse_river",0.000539433,"Y","Y",263.600006103516,0.936900019645691,53,6,123,12,2.3306999206543,0.0636999979615212,0.637155771255493,7.37552785873413,282.009490966797,-0.218600004911423,78.4078979492188,5.41400003433228,12,12.0670003890991,"high reliability"
"3056","Birds Australia 2ha search","Observation","place",3762.404584,"road",0.001667877,"N","N",264.200012207031,0.00120000005699694,35,121,96,103,2.05769991874695,0.0186000000685453,1.63657176494598,16.8402862548828,315.815795898438,-8.52009963989258,67.5201034545898,28.4799003601074,103,16.7226009368896,"high reliability"
"3057","Birds Australia 500m area search","Observation","place",6051.145508,"watercourse_stream",0.002986526,"N","N",271,0.0900000035762787,35,121,140,16,2.34080004692078,0.0221999995410442,2.326336145401,15.4999198913574,305.553894042969,0.736699998378754,68.2546997070313,35.459300994873,3,14.7150001525879,"high reliability"
"3058","Birds Australia 2ha search","Observation","place",11622.11041,"road",0.001458389,"N","N",193.641098022461,0.000699999975040555,30,112,101,16,1.55710005760193,0.0059000002220273,0.239535689353943,7.06729221343994,310.190795898438,-2.17210006713867,66.1720962524414,45.8092002868652,6,16.7667007446289,"high reliability"
"3059","Birds Australia 500m area search","Observation","place",6223.76317,"watercourse_stream",0.013883071,"Y","Y",168.800003051758,-0.0162000004202127,65,14,82,103,2.11069989204407,0.00380000006407499,0.842948377132416,15.9643592834473,346.937194824219,-5.93720006942749,68.9372024536133,11.4272003173828,103,17.1518993377686,"high reliability"
"3060","Birds Australia 500m area search","Observation","mountain",2230.525213,"road",0.001886116,"N","Y",101.199996948242,0.00350000010803342,60,4,83,18,1.29180002212524,0,1.15586388111115,13.7954473495483,344.67529296875,-17.7474994659424,70.7474975585938,-3.74749994277954,109,16.0814990997315,"high reliability"
"3061","Birds Australia 500m area search","Observation","place",5928.627082,"watercourse_stream",0.019304994,"Y","Y",255.199996948242,0.0212999992072582,39,16,136,8,2.34800004959106,0.0160000007599592,-0.091438502073288,3.1113133430481,342.875396728516,-0.337099999189377,63.3646011352539,37.5704002380371,8,15.1065998077393,"low reliability"
"3062","Birds Australia 2ha search","Observation","place",11572.95572,"state_border",0.021792265,"Y","Y",82,0,107,10,83,103,1.0702999830246,0.000199999994947575,1.43828511238098,15.347188949585,349.816497802734,-16.816499710083,71.8164978027344,-5.81650018692017,103,16.7602005004883,"high reliability"
"3063","Birds Australia 500m area search","Observation","place",5928.627082,"watercourse_stream",0.019304994,"Y","Y",255.199996948242,0.0212999992072582,39,16,136,8,2.34800004959106,0.0160000007599592,-0.091438502073288,3.1113133430481,342.875396728516,-0.337099999189377,63.3646011352539,37.5704002380371,8,15.1065998077393,"low reliability"
"3064","Birds Australia 500m area search","Observation","mountain",1389.357933,"road",0.004935522,"Y","Y",98.1999969482422,0.00109999999403954,65,14,83,18,1.23249995708466,0.00260000000707805,1.20157897472382,14.6763172149658,344.993591308594,-17.9936008453369,70.9935989379883,-3.9935998916626,109,16.753999710083,"high reliability"
"3065","Birds Australia 2ha search","Observation","place",12045.36569,"state_border",0.016886112,"Y","Y",80.5999984741211,0.00289999996311963,107,10,83,103,1.01999998092651,0.0138999996706843,1.5609073638916,15.7220249176025,349.793487548828,-16.7935009002686,71.7935028076172,-5.79349994659424,103,16.3441009521484,"high reliability"
"3066","Birds Australia 2ha search","Observation","place",13306.4962,"watercourse_stream",0.02766475,"Y","Y",98,0.00100000004749745,60,4,57,18,1.55719995498657,0.00249999994412065,1.27239799499512,17.0258178710937,348.717987060547,-14.7180004119873,68.7180023193359,-3.71799993515015,9,16.3665008544922,"high reliability"
"3067","Birds Australia 2ha search","Observation","place",3871.060866,"watercourse_river",0.006135481,"Y","Y",154.800003051758,-0.00150000001303852,48,48,68,103,2.0592999458313,0.0119000002741814,0.82952344417572,11.8095808029175,346.381713867187,-5.29029989242554,65.8981018066406,12.7107000350952,103,16.9769992828369,"high reliability"
"3068","Birds Australia 2ha search","Observation","place",13306.4962,"watercourse_stream",0.02766475,"Y","Y",98,0.00100000004749745,60,4,57,18,1.55719995498657,0.00249999994412065,1.27239799499512,17.0258178710937,348.717987060547,-14.7180004119873,68.7180023193359,-3.71799993515015,9,16.3665008544922,"high reliability"
"3069","Birds Australia 2ha search","Observation","place",18504.16223,"state_border",0.002899601,"Y","Y",95,0,107,10,57,103,1.52869999408722,0.00289999996311963,1.83498525619507,14.6540679931641,349.130401611328,-14.1663999557495,68.1664962768555,-4.16639995574951,103,16.8232002258301,"high reliability"
"3070","Birds Australia 2ha search","Observation","place",17333.2846,"watercourse_river",0.012624439,"Y","Y",96,0.0007999999797903,107,10,57,103,1.53840005397797,0,1.54313552379608,14.203652381897,349.058410644531,-15.0584001541138,69.0584030151367,-5.05840015411377,103,16.8013000488281,"high reliability"
"3071","Birds Australia 2ha search","Observation","place",14136.96345,"watercourse_stream",0.005555464,"Y","Y",95.2872009277344,0.00920000020414591,107,10,83,103,1.50769996643066,0.00749999983236194,1.25211811065674,16.5818767547607,348.354888916016,-15.3549003601074,67.3548965454102,-4.35489988327026,103,16.2555999755859,"high reliability"
"3072","Birds Australia 2ha search","Observation","place",13306.4962,"watercourse_stream",0.02766475,"Y","Y",98,0.00100000004749745,60,4,57,18,1.55719995498657,0.00249999994412065,1.27239799499512,17.0258178710937,348.717987060547,-14.7180004119873,68.7180023193359,-3.71799993515015,9,16.3665008544922,"high reliability"
"3073","Birds Australia 2ha search","Observation","place",3108.466704,"watercourse_river",0.000656619,"Y","Y",169.399993896484,0.0516000017523766,15,90,68,18,2.11080002784729,0.016100000590086,0.877213537693024,11.5356855392456,345.737396240234,-4.73740005493164,64.9041976928711,13.1493997573853,103,15.1233997344971,"high reliability"
"3074","Birds Australia 2ha search","Observation","place",6286.300971,"watercourse_river",0.004434452,"Y","Y",145,-0.00310000008903444,65,14,82,103,2.021399974823,0.00359999993816018,1.3596762418747,17.411018371582,349.901489257812,-7.94259977340698,68.9425964355469,10.0574998855591,103,16.4585990905762,"high reliability"
"3075","Birds Australia 2ha search","Observation","place",14136.96345,"watercourse_stream",0.005555464,"Y","Y",95.2872009277344,0.00920000020414591,107,10,83,103,1.50769996643066,0.00749999983236194,1.25211811065674,16.5818767547607,348.354888916016,-15.3549003601074,67.3548965454102,-4.35489988327026,103,16.2555999755859,"high reliability"
"3076","Birds Australia 2ha search","Observation","place",8767.879471,"state_border",0.007870891,"Y","Y",81,0,107,10,72,103,1.05799996852875,0.00150000001303852,1.27812910079956,13.9667520523071,349.484710693359,-16.4846992492676,72.4847030639648,-6.48439979553223,103,16.9347991943359,"high reliability"
"3077","Birds Australia 2ha search","Observation","place",14136.96345,"watercourse_stream",0.005555464,"Y","Y",95.2872009277344,0.00920000020414591,107,10,83,103,1.50769996643066,0.00749999983236194,1.25211811065674,16.5818767547607,348.354888916016,-15.3549003601074,67.3548965454102,-4.35489988327026,103,16.2555999755859,"high reliability"
"3078","Birds Australia 2ha search","Observation","place",6005.959991,"watercourse_river",0.00150626,"Y","Y",143.800003051758,0.000899999984540045,48,48,82,18,2.01659989356995,0.00460000010207295,1.05127620697022,14.2777042388916,347.130889892578,-5.13089990615845,66.1308975219727,12.8690996170044,103,16.1389007568359,"high reliability"
"3079","Birds Australia 2ha search","Observation","place",3871.060866,"watercourse_river",0.006135481,"Y","Y",154.800003051758,-0.00150000001303852,48,48,68,103,2.0592999458313,0.0119000002741814,0.82952344417572,11.8095808029175,346.381713867187,-5.29029989242554,65.8981018066406,12.7107000350952,103,16.9769992828369,"high reliability"
"3080","Birds Australia 2ha search","Observation","place",6235.774867,"watercourse_stream",0.019714658,"N","N",195.199996948242,0.00870000012218952,48,48,68,108,2.19169998168945,0.0136000001803041,1.04484164714813,15.9402980804443,339.970611572266,-0.970600008964539,61.9528999328613,18.9491996765137,108,16.425199508667,"high reliability"
"3081","Birds Australia 2ha search","Observation","place",4224.6872,"road",0.007012952,"Y","Y",222.199996948242,0.00810000021010637,15,90,81,8,2.12569999694824,0.0109999999403954,0.602448582649231,10.9385414123535,330.975891113281,-9.18280029296875,67.1733016967773,19.8398990631104,8,14.9154996871948,"high reliability"
"3082","Birds Australia 2ha search","Observation","place",6961.198226,"watercourse_stream",0.015008892,"Y","Y",164.832595825195,-0.00270000007003546,39,16,82,103,2.09680008888245,0.0131000000983477,0.855643928050995,16.7685203552246,345.127288818359,-4.46810007095337,67.4598999023438,12.5319004058838,103,16.7810001373291,"high reliability"
"3083","Birds Australia 500m area search","Observation","airport",11918.54639,"road",0.004846038,"N","N",92.5999984741211,0,42,50,70,18,1.44410002231598,0.00510000018402934,1.02105379104614,10.6179075241089,340.233093261719,-12.233099937439,67.2331008911133,1.7422000169754,4,15.9951000213623,"high reliability"
"3084","Birds Australia 2ha search","Observation","place",8331.53716,"road",0.011293356,"N","N",319,0.39079999923706,38,91,80,8,2.32820010185242,0.0397000014781952,1.33608496189117,12.3931789398193,309.319213867187,-3.9546000957489,63.7733993530273,30.6471004486084,8,14.7089996337891,"high reliability"
"3085","Birds Australia 2ha search","Observation","airport",4308.151013,"watercourse_channel",0.001835335,"N","N",99,0.00329999998211861,60,4,89,18,1.19190001487732,0.00400000018998981,1.38344514369965,13.6055288314819,345.660308837891,-18.6602993011475,75.6603012084961,-4.02440023422241,109,16.6765003204346,"high reliability"
"3086","Timed bird census","Seen","place",5223.907125,"road",0.00765788,"Y","Y",209.399993896484,0.0102000003680587,15,90,94,8,1.92910003662109,0.0115000000223517,1.10363161563873,14.54714012146,328.216613769531,-13.2170000076294,70.2184982299805,10.7785997390747,8,16.0592002868652,"high reliability"
"3087","Timed bird census","Seen","place",9761.00129,"watercourse_stream",0.000141645,"N","N",100.800003051758,0.00380000006407499,60,4,83,20,1.55760002136231,0.00609999988228083,1.30070471763611,14.7694396972656,347.321197509766,-15.3212003707886,72.3211975097656,-2.32119989395142,103,15.8528995513916,"high reliability"
"3088","Timed bird census","Observation","airport",1803.221221,"watercourse_stream",0.002629442,"N","Y",143.800003051758,0.0151000004261732,48,48,140,16,1.90190005302429,0.0082999998703599,1.1569402217865,13.9952173233032,328.685485839844,-1.80019998550415,68.8548965454102,19.1730003356934,3,15.4760999679565,"high reliability"
"3089","Timed bird census","Observation","airport",3463.435846,"watercourse_channel",0.000135218,"N","N",88.4000015258789,0.00130000000353903,107,10,72,109,0.957499980926514,0.0131999999284744,1.05945456027985,10.4828109741211,345.079498291016,-17.0795001983643,75.0794982910156,-4.07950019836426,109,15.3803997039795,"high reliability"
"3090","Timed bird census","Observation","airport",1365.51798,"watercourse_channel",0.004423284,"N","N",95.7227020263672,0.000500000023748726,65,14,72,9,1.11559998989105,0.00419999985024333,0.76028573513031,9.13652515411377,343.975891113281,-16.9759006500244,74.2217025756836,-2.97589993476868,9,16.2791996002197,"high reliability"
"3091","Bird transect","Seen","place",4377.515122,"road",0.019967952,"Y","Y",170.399993896484,-0.00870000012218952,15,113,89,16,1.74839997291565,0.00240000011399388,1.41977882385254,13.3420915603638,335.177612304687,-14.1752996444702,71.1775970458984,5.75139999389648,109,16.4652004241943,"high reliability"
"3092","Bird transect","Seen","place",13829.49442,"watercourse_stream",0.028605775,"Y","Y",226.600006103516,0,35,121,96,18,1.96370005607605,0.0160000007599592,0.174295470118523,12.9753723144531,322.602691650391,-11.563099861145,69.563102722168,20.3973007202148,3,16.4185009002686,"high reliability"
"3093","Bird transect","Seen","place",14145.36745,"watercourse_stream",0.025452129,"Y","Y",223.199996948242,0.00179999996908009,35,121,96,18,1.94860005378723,0.0185000002384186,0.591780424118042,11.8228273391724,324.5078125,-13.3971004486084,71.397102355957,18.4860992431641,103,16.1931991577148,"high reliability"
"3094","Bird transect","Seen","place",8339.001201,"road",0.017182371,"Y","Y",199.199996948242,0.00249999994412065,48,48,113,18,1.86530005931854,0.00419999985024333,1.455073595047,12.655032157898,328.754211425781,-12.7540998458862,70.7540969848633,12.2459001541138,103,16.0172004699707,"high reliability"
"3095","Incidental","Seen","place",12706.64201,"watercourse_channel",0.00894318,"Y","Y",69.5999984741211,0.000300000014249235,56,46,48,4,1.34640002250671,0.00860000029206276,0.317226648330688,3.47171998023987,337.6962890625,-10.6962995529175,68.6962966918945,0.681599974632263,4,16.9344005584717,"high reliability"
"3096","Bird count","Observation","place",5480.167595,"watercourse_stream",0.008845988,"Y","Y",153.600006103516,-0.109300002455711,40,30,109,6,2.18280005455017,0.0573000013828278,0.210114225745201,6.42344331741333,281.294586181641,32.9292984008789,62.4053993225098,20.2318992614746,6,13.4839000701904,"high reliability"
"3097","Bird count","Observation","airport",7903.575658,"watercourse_stream",0.013117577,"N","N",424.399993896484,0.131699994206428,38,91,80,8,2.5032000541687,0.0485000014305115,1.4357932806015,11.9155912399292,298.376586914062,-1.29550004005432,60.2647018432617,44.9695014953613,8,14.4368000030518,"low reliability"
"3098","Bird count","Seen","airport",7903.575658,"watercourse_stream",0.013117577,"N","N",424.399993896484,0.131699994206428,38,91,80,8,2.5032000541687,0.0485000014305115,1.4357932806015,11.9155912399292,298.376586914062,-1.29550004005432,60.2647018432617,44.9695014953613,8,14.4368000030518,"low reliability"
"3099","General observations","Seen","place",5620.878972,"road",0.023191756,"N","Y",149.800003051758,-0.00620000017806888,30,112,127,103,1.39370000362396,0.00879999995231628,1.4611701965332,8.06604957580566,304.589813232422,-6.58979988098145,71.5389022827148,50.4103012084961,103,16.1532001495361,"high reliability"
"3100","Incidental","Seen","place",8680.087886,"watercourse_stream",0.003860634,"Y","Y",146.199996948242,0.025000000372529,30,112,127,5,1.42480003833771,0.00860000029206276,0.191106617450714,1.5228396654129,301.01220703125,-4.01219987869263,69.0121994018555,53.0232009887695,5,17.2019004821777,"high reliability"
"3101","General observations","Seen","airport",5798.760784,"watercourse_river",0.001350219,"N","N",163.800003051758,-0.161799997091293,15,90,83,8,1.87549996376038,0.0270000007003546,-0.158326834440231,0,330.901214599609,-5.70839977264404,64.7085037231445,12.2784996032715,8,14.8123998641968,"low reliability"
"3102","General observations","Seen","place",6014.144796,"road",0.001471031,"Y","Y",187.399993896484,-0.00839999970048666,15,90,94,3,1.87769997119904,0.00980000011622906,1.73931419849396,13.8707761764526,335.529907226562,-13.6175003051758,70.6175003051758,5.72399997711182,3,15.9381999969482,"low reliability"
"3103","General observations","Observation","place",8108.054917,"watercourse_river",0.009892639,"Y","N",109.199996948242,0.00810000021010637,15,90,140,18,1.6981999874115,0.0097000002861023,0.79182356595993,11.5135269165039,339.315185546875,-8.51749992370606,69.5175018310547,8.48250007629395,103,15.9413003921509,"high reliability"
"3104","Timed bird census","Observation","place",6252.545026,"watercourse_stream",0.0090779,"Y","N",215.199996948242,0.171000003814697,61,96,86,16,2.26379990577698,0.0232999995350838,2.83667588233948,13.8511762619019,335.861907958984,12.9114999771118,64.0885009765625,68.4927978515625,103,15.4759998321533,"high reliability"
"3105","General observations","Observation","place",8685.01595,"road",0.008281561,"N","N",164.471405029297,0.00570000009611249,15,90,82,16,2.09479999542236,0.00680000009015203,2.25905179977417,19.9474620819092,347.103698730469,-6.0443000793457,75.0442962646484,22.9018993377686,109,17.6765995025635,"low reliability"
"3106","General observations","Seen","place",6062.503474,"state_border",0.001061392,"Y","N",111,0.00109999999403954,107,43,57,20,1.78100001811981,0.00460000010207295,1.68017363548279,8.27165412902832,349.682586669922,-7.68260002136231,70.6826019287109,-0.682600021362305,103,16.0333003997803,"high reliability"
"3107","General observations","Seen","place",16020.27668,"state_border",0.006063342,"Y","Y",118,0.00510000018402934,107,43,57,20,1.85319995880127,0.00430000014603138,1.29792129993439,15.6861743927002,349.122497558594,-6.12249994277954,70.1224975585938,3.87750005722046,103,15.7958002090454,"high reliability"
"3108","Bird count","Seen","airport",8451.079695,"watercourse_stream",0.016525582,"Y","N",280.399993896484,-0.1300999969244,38,91,101,103,1.99870002269745,0.0386000014841556,0.628507792949677,10.1080331802368,305.638092041016,-3.21379995346069,68.7649002075195,33.2491989135742,103,14.4328002929688,"high reliability"
"3109","General observations","Observation","place",4281.49351,"watercourse_river",0.000502707,"N","N",135.9208984375,-0.031300000846386,107,10,82,16,1.95940005779266,0.00749999983236194,0.988248467445374,10.3760042190552,346.369293212891,-4.7972002029419,70.6204986572266,8.37950038909912,103,15.6567001342773,"high reliability"
"3110","General observations","Observation","place",6651.227553,"watercourse_river",9.08e-05,"N","N",120.199996948242,-0.00039999998989515,60,4,57,103,1.8588000535965,0.0019000000320375,1.36157357692719,14.885368347168,348.428009033203,-7.42880010604858,71.4310989379883,4.5689001083374,103,16.3523006439209,"high reliability"
"3111","General observations","Observation","place",7275.858886,"watercourse_river",7.28e-05,"Y","Y",105.800003051758,-0.0171000007539988,15,90,140,16,1.7150000333786,0.0152000002563,1.27548098564148,16.1771450042725,344.768096923828,-8.7681999206543,70.7682037353516,4.2318000793457,109,15.6042995452881,"low reliability"
"3112","General observations","Observation","place",10979.10237,"watercourse_river",0.00028859,"N","N",109.800003051758,-0.000500000023748726,48,48,140,16,1.75919997692108,0.00300000002607703,1.68918752670288,11.5126256942749,342.616790771484,-5.61679983139038,67.6167984008789,7.38320016860962,103,15.9186000823975,"high reliability"
"3113","General observations","Observation","place",12487.8737,"watercourse_river",0.000810216,"N","N",149.249496459961,0.00240000011399388,15,90,82,18,2.02430009841919,0.00839999970048666,1.10175466537476,9.98915958404541,347.712890625,-6.92199993133545,72.9219970703125,9.07779979705811,103,15.7662000656128,"high reliability"
"3114","General observations","Observation","place",12153.47676,"watercourse_river",0.000398421,"N","N",143.523803710938,0.0153999999165535,39,16,82,103,1.9996999502182,0.0234999991953373,0.882411777973175,9.37189960479736,343.544494628906,-2.63960003852844,68.6396026611328,13.329999923706,103,15.3873996734619,"high reliability"
"3115","General observations","Observation","place",6757.28465,"watercourse_river",0.001739284,"N","N",148.399993896484,-0.00889999978244305,65,14,68,18,2.00830006599426,0.00600000005215406,1.25823974609375,16.1428661346436,345.255096435547,-4.25509977340698,69.2550964355469,7.74490022659302,103,15.857500076294,"high reliability"
"3116","Dusk watch","Seen","place",6175.319268,"watercourse_stream",0.001765073,"Y","Y",282.399993896484,-0.0368999987840652,38,91,96,16,2.15689992904663,0.0390999987721443,1.76734793186188,16.4401073455811,321.460601806641,-11.6935997009277,69.7872009277344,27.6466007232666,3,18.1312007904053,"high reliability"
"3117","Timed bird census","Observation","place",7122.502005,"road",0.022872384,"Y","Y",158.399993896484,-0.0162000004202127,15,90,81,108,1.95379996299744,0.00930000003427267,1.3678081035614,17.3247566223145,328.240386962891,-3.24040007591248,69.7891006469727,16.8894004821777,108,16.5967998504639,"high reliability"
"3118","Timed bird census","Observation","place",7122.502005,"road",0.022872384,"Y","Y",158.399993896484,-0.0162000004202127,15,90,81,108,1.95379996299744,0.00930000003427267,1.3678081035614,17.3247566223145,328.240386962891,-3.24040007591248,69.7891006469727,16.8894004821777,108,16.5967998504639,"high reliability"
"3119","Timed bird census","Observation","place",7122.502005,"road",0.022872384,"Y","Y",158.399993896484,-0.0162000004202127,15,90,81,108,1.95379996299744,0.00930000003427267,1.3678081035614,17.3247566223145,328.240386962891,-3.24040007591248,69.7891006469727,16.8894004821777,108,16.5967998504639,"high reliability"
"3120","Incidental","Seen","mountain",304.8406499,"road",0.01113948,"N","Y",97.8000030517578,-0.00669999979436398,60,4,83,16,1.21930003166199,0.00749999983236194,1.26888871192932,14.2371168136597,346.611297607422,-18.6685009002686,72.6112976074219,-5.61129999160767,9,16.0533008575439,"high reliability"
"3121","General observations","Seen","place",10928.79349,"watercourse_river",0.000170213,"N","N",141.800003051758,0.775600016117096,64,102,117,3,1.8802000284195,0.0357000008225441,0.118546307086945,1.65996468067169,291.411499023437,-4.61679983139038,73.05419921875,49.5575981140137,3,12.6145000457764,"low reliability"
"3122","General observations","Seen","place",4506.566008,"watercourse_river",0.006865109,"Y","Y",241,0.031300000846386,39,16,136,8,2.31599998474121,0.0255999993532896,0.916941940784454,15.8710250854492,343.390899658203,0.982299983501434,63.0177001953125,31.3143997192383,8,15.3340997695923,"low reliability"
"3123","Bird transect","Observation","place",2451.453705,"watercourse_stream",0.001288657,"Y","Y",166.846496582031,-0.0860999971628189,48,48,89,18,1.76230001449585,0.0063999998383224,1.54806768894196,15.4328088760376,328.715301513672,-6.01020002365112,63.0733985900879,12.6531000137329,103,15.6135997772217,"high reliability"
"3124","Bird transect","Observation","rail_station",4542.750178,"railway",0.0018411,"Y","Y",185.800003051758,0.0210999995470047,48,48,94,109,1.82130002975464,0.00300000002607703,0.957172572612762,10.4062385559082,327.542694091797,-8.47859954833984,66.4785995483399,12.4047002792358,109,16.6018009185791,"high reliability"
"3125","Bird transect","Observation","rail_station",4180.716653,"road",0.009843618,"N","N",195.600006103516,0.0608999989926815,48,48,94,8,1.87390005588532,0.00960000045597553,1.60885906219482,14.1839942932129,328.046905517578,-9.69369983673096,67.6933975219727,11.7684001922607,8,15.2699003219605,"high reliability"
"3126","Bird transect","Observation","airport",6945.621272,"road",0.011134624,"Y","Y",274.600006103516,-0.0733999982476234,15,90,94,8,2.13750004768372,0.0179999992251396,1.04924976825714,13.1817989349365,319.343292236328,-10.4930000305176,68.4929962158203,18.788200378418,8,15.31130027771,"high reliability"
"3127","Timed bird census","Observation","place",31409.91569,"road",0.123682835,"N","Y",67.4000015258789,-0.022299999371171,72,88,42,18,1.59049999713898,0.0109999999403954,0.905499994754791,8.53170013427734,341.820709228516,-10.9482002258301,65.7925033569336,-0.572099983692169,5,15.8711004257202,"high reliability"
"3128","Incidental","Observation","airport",14727.25284,"road",0.009887335,"N","Y",30,-0.00150000001303852,9,8,19,4,0.740100026130676,0.00120000005699694,0.611517012119293,4.64796495437622,354.446685791016,-17.4466991424561,74.4467010498047,-10.4467000961304,4,16.5639991760254,"high reliability"
"3129","Incidental","Observation","airport",12840.27598,"watercourse_stream",0.003739293,"N","Y",31.3999996185303,-0.000699999975040555,9,8,19,10,0.944700002670288,0.0007999999797903,0.638076663017273,4.90068197250366,356.09619140625,-18.0991992950439,75.0991973876953,-11.0992002487183,10,15.9913997650147,"high reliability"
"3130","Incidental","Observation","airport",21509.23987,"road",0.057086248,"N","Y",58.2000007629395,0.00170000002253801,73,9,42,18,1.52699995040894,0.00600000005215406,0.468358010053635,4.19733476638794,348.72021484375,-13.7202997207642,69.7202987670898,-5.72030019760132,4,15.8499002456665,"high reliability"
"3131","Timed bird census","Observation","mountain",6751.260206,"railway",0.000273154,"Y","Y",349,-0.0888999998569489,35,121,113,3,2.31579995155335,0.0120000001043081,1.48487508296967,10.1450691223145,299.51220703125,0.969600021839142,59.576099395752,33.407600402832,3,14.9027004241943,"high reliability"
"3132","Incidental","Observation","rail_station",4754.72552,"watercourse_river",0.001047608,"N","Y",118,-0.159700006246567,17,92,106,103,1.99749994277954,0.0221999995410442,0.988950371742249,12.5680704116821,296.819793701172,12.4798002243042,82.3552017211914,18.4797992706299,103,15.1993999481201,"high reliability"
"3133","Incidental","Observation","place",8621.873663,"road",0.000937895,"N","N",321.200012207031,-0.00389999989420176,32,120,123,16,2.44210004806519,0.00839999970048666,0.619223117828369,7.87246990203857,291.005615234375,2.99440002441406,69.0055999755859,17.005500793457,109,16.673999786377,"high reliability"
